,Name,Price,Brand,Review counts,Review score,Product status,Company name,Link,RAM,RAM Type,Ratio RAM/€
325,"Convertible 2 en 1- 5A5N1EA HP, 14"", Full-HD, MediaTek, 8GB, 512GB, Intel® Iris® Xe, Android, ",1014.12,HP,4,4.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_convertible-2-en-1-5a5n1ea-hp-14-full-hd-mediatek-8-gb-512-gb-intelr-irisr-xe-android-gris-98852354.html,8,RAM1,0.007888612787441329
326,"Convertible 2 en 1- 1NC-00004 MICROSOFT, 12,3"", Intel, 16GB, 256GB, Iris Xe Graphics",1495.9,MICROSOFT,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_convertible-2-en-1-1nc-00004-microsoft-123-intel-16-gb-256-gb-iris-xe-graphics-windows-10-home-plata-98852276.html,16,RAM2,0.010695902132495487
327,"20WE005PSP LENOVO, 14"", Full-HD, Intel Core i5-1135G7 (4C / 8T, 2.4 / 4.2GHz, 8MB), 8GB, 256GB, Android, ",1010.2,LENOVO,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_portatil-20we005psp-lenovo-14-full-hd-intel-core-i5-1135g7-4c-8t-24-42ghz-8mb-8-gb-256-gb-integrada-android-gris-98852411.html,8,RAM1,0.007919223916056227
328,"ASUS ZenBook 14 OLED UX3402ZA-KM21, 14"" WQXGA+, Intel® Core™ i5-1240P, 16GB RAM, 512GB SSD, Iris® Xe Graphics",1099.0,ASUS,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_portatil-asus-zenbook-14-oled-ux3402za-km21-14-wqxga-intelr-coretm-i5-1240p-16gb-ram-512gb-ssd-irisr-xe-graphics-sin-sistema-operativo-1542872.html,16,RAM2,0.014558689717925387
329,"Convertible 2 en 1- ExpertBook B7 Flip ASUS, 14"", WUXGA, Intel Core i7-1195G7, 16GB, 512GB, Integrado",2302.97,ASUS,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_convertible-2-en-1-expertbook-b7-flip-asus-14-wuxga-intel-core-i7-1195g7-16-gb-512-gb-integrado-windows-10-pro-negro-98846219.html,16,RAM2,0.0069475503371733026
330,"Convertible 2 en 1- RRX-00004 MICROSOFT, 10,5"", Full-HD, intel, 4GB, 64GB, Intel HD Graphics",606.59,MICROSOFT,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_convertible-2-en-1-rrx-00004-microsoft-105-full-hd-intel-4-gb-64-gb-intel-hd-graphics-windows-10-home-plata-98852751.html,4,RAM1,0.006594239931419905
331,"Convertible 2 en 1- 20UW0006SP LENOVO, 12,3"", Full-HD+, Intel, 16GB, 512GB",2052.52,LENOVO,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_convertible-2-en-1-20uw0006sp-lenovo-123-full-hd-intel-16-gb-512-gb-integrada-windows-10-home-negro-98852867.html,16,RAM2,0.0077952955391421275
332,"Convertible 2 en 1- 1NF-00004 MICROSOFT, 12,3"", Full-HD, Intel® Core™ i7-1165G7 (4 núcleos, hasta 4.7 GHz con tecnología Intel® Turbo Boost, 12 MB L3 caché), 16GB, 1 TB, Intel® Iris® Xe",2396.58,MICROSOFT,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_convertible-2-en-1-1nf-00004-microsoft-123-full-hd-intelr-coretm-i7-1165g7-4-nucleos-hasta-47-ghz-con-tecnologia-intelr-turbo-boost-12-mb-l3-cache-16-gb-1-tb-intelr-irisr-xe-windows-10-home-gris-98852821.html,16,RAM2,0.0066761802234851335
333,"Convertible 2 en 1- 9S7-159231-001 MSI, 16"", Full-HD+, Google Tensor, 32GB, 1 TB, Intel® Iris® Xe, Android, ",2316.02,MSI,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_convertible-2-en-1-9s7-159231-001-msi-16-google-tensor-32-gb-32-gb-intelr-irisr-xe-android-negro-98852403.html,32,RAM3,0.013816806417906582
334,"82QS002XSP LENOVO, 13,3"", Full-HD, Snapdragon, 8GB, 128GB, Adreno™ GPU, Chrome OS, ",607.25,LENOVO,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_portatil-snapdragon-700-series-lenovo-133-full-hd-snapdragon-8-gb-128-gb-adrenotm-gpu-chrome-os-gris-98852452.html,8,RAM1,0.013174145738987238
335,"Convertible 2 en 1- 1NA-00019 MICROSOFT, 12,3"", Full-HD, Intel® Core™ i5-1135G7 (4 núcleos, hasta 4.2 GHz con tecnología Intel® Turbo Boost, 8 MB L3 caché), 8GB, 256GB, Intel® Iris® Xe",1236.13,MICROSOFT,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_convertible-2-en-1-1na-00019-microsoft-123-full-hd-intelr-coretm-i5-1135g7-4-nucleos-hasta-42-ghz-con-tecnologia-intelr-turbo-boost-8-mb-l3-cache-8-gb-256-gb-intelr-irisr-xe-windows-10-home-negro-98853215.html,8,RAM1,0.006471811217266791
336,"20UD003QSP LENOVO, 14"", Full-HD, AMD Ryzen 5 PRO 4650U (6C / 12T, 2.1 / 4.0GHz, 3MB L2 / 8MB L3), 8GB, 256GB, AMD Radeon Graphics",1375.72,LENOVO,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_portatil-20ud003qsp-lenovo-14-full-hd-amd-ryzen-5-pro-4650u-6c-12t-21-40ghz-3mb-l2-8mb-l3-8-gb-256-gb-integrada-windows-10-home-negro-98847423.html,8,RAM1,0.005815136801093246
337,"Convertible 2 en 1- 9S7-14F111-056 MSI, 14"", Full-HD, Intel® Core™ i7-1280P, 16GB, 1 TB, Intel® Iris® Xe",1801.11,MSI,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_convertible-2-en-1-9s7-14f111-056-msi-14-full-hd-intelr-coretm-i7-1280p-16-gb-1-tb-intelr-irisr-xe-windows-11-home-negro-98852599.html,16,RAM2,0.00888341078557112
338,"Convertible 2 en 1- SUG-00004 MICROSOFT, 10,5"", Full-HD, m3-8100Y, 8GB, 256GB",1027.95,MICROSOFT,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_convertible-2-en-1-sug-00004-microsoft-105-full-hd-m3-8100y-8-gb-256-gb-integrada-windows-10-home-plata-98852279.html,8,RAM1,0.0077824796925920516
339,"Convertible 2 en 1- 1NB-00004 MICROSOFT, 12,3"", Intel, 16GB, 256GB, Iris Xe Graphics",1611.99,MICROSOFT,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_convertible-2-en-1-1nb-00004-microsoft-123-intel-16-gb-256-gb-iris-xe-graphics-windows-10-home-plata-98846640.html,16,RAM2,0.009925619885979441
340,"Convertible 2 en 1- 90NX0491-M00JX0 ASUS, 14"", Full-HD, Intel® Core™ i5-1135G7 (4 núcleos, hasta 4.2 GHz con tecnología Intel® Turbo Boost, 8 MB L3 caché), 8GB, 256GB, Iris Xe, Android, ",706.38,ASUS,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_convertible-2-en-1-90nx0491-m00jx0-asus-14-full-hd-intelr-coretm-i5-1135g7-4-nucleos-hasta-42-ghz-con-tecnologia-intelr-turbo-boost-8-mb-l3-cache-8-gb-256-gb-iris-xe-android-negro-98846762.html,8,RAM1,0.011325348962314902
341,"Convertible 2 en 1- SKR-00012 MICROSOFT, 13,5"", Intel Core i5, 8GB, 256GB, Gráfic",1968.77,MICROSOFT,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_convertible-2-en-1-skr-00012-microsoft-135-intel-core-i5-8-gb-256-gb-grafica-integrada-windows-10-home-platino-98852545.html,8,RAM1,0.004063450783992036
342,"Convertible 2 en 1- 20VK000XSP LENOVO, 13,3"", Full-HD, Intel Core i5-1135G7 (4C / 8T, 2.4 / 4.2GHz, 8MB), 8GB, 256GB, Intel® UHD",1003.44,LENOVO,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_convertible-2-en-1-i5-1135g7-lenovo-133-full-hd-intel-core-i5-1135g7-4c-8t-24-42ghz-8mb-8-gb-256-gb-intelr-uhd-windows-10-home-negro-98852831.html,8,RAM1,0.007972574344255759
343,"Convertible 2 en 1- 1S2-00004 MICROSOFT, 12,3"", Full-HD, Snapdragon, 8GB, 128GB, Intel® Iris® Xe",1091.73,MICROSOFT,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_convertible-2-en-1-1s2-00004-microsoft-123-full-hd-snapdragon-8-gb-128-gb-intelr-irisr-xe-windows-10-home-platino-98847033.html,8,RAM1,0.007327819149423392
344,"Convertible 2 en 1- 1ND-00004 MICROSOFT, 12,3"", Intel, 16GB, 512GB",2101.58,MICROSOFT,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_convertible-2-en-1-1nd-00004-microsoft-123-intel-16-gb-512-gb-integrada-windows-10-home-plata-98853291.html,16,RAM2,0.007613319502469571
345,"Convertible 2 en 1- NX.VP6EB.001 ACER, 14"", Full-HD, i5-1135G7, 16GB, 512GB, Iris Xe Graphics",1260.62,ACER,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_convertible-2-en-1-nxvp6eb001-acer-14-full-hd-intel-16-gb-512-gb-intel-iris-xe-graphics-windows-10-pro-gris-98845671.html,16,RAM2,0.012692167346226461
346,"Convertible 2 en 1- 1S3-00004 MICROSOFT, 12,3"", Full-HD, Snapdragon, 8GB, 256GB, Intel® Iris® Xe",1554.55,MICROSOFT,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_convertible-2-en-1-1s3-00004-microsoft-123-full-hd-snapdragon-8-gb-256-gb-intelr-irisr-xe-windows-10-home-no-color-98852275.html,8,RAM1,0.005146183783088354
347,"Convertible 2 en 1- HNM-00004 MICROSOFT, 13,5"", UHD 4K, Intel, 16GB, 512GB, Intel® UHD",3960.0,MICROSOFT,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_convertible-2-en-1-hnm-00004-microsoft-135-uhd-4k-intel-16-gb-512-gb-intelr-uhd-windows-10-home-plata-98852455.html,16,RAM2,0.00404040404040404
348,"ASUS VivoBook 17 F712EA-AU678W, 17.3"" Full HD, Intel® Core™ i5-1135G7, 16GB RAM, 512GB SSD, Iris® Xe Graphics",799.0,ASUS,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_portatil-asus-vivobook-17-f712ea-au678w-173-full-hd-intel®-coretm-i5-1135g7-16gb-ram-512gb-ssd-iris®-xe-graphics-windows-11-home-1542852.html,16,RAM2,0.02002503128911139
349,"gaming - ASUS ROG Strix G17 G713RM-LL009, 17.3"" WQHD, AMD Ryzen 7 6800H , 32GB RAM, 1TB SSD, GeForce RTX™ 3060",1399.0,ASUS,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_portatil-gaming-asus-rog-strix-g17-g713rm-ll009-173-wqhd-amd-ryzen-7-6800h-32gb-ram-1tb-ssd-geforce-rtxtm-3060-sin-sistema-operativo-1542853.html,32,RAM3,0.0228734810578985
350,"gaming - ASUS ROG Flow X13 GV301RE-LJ057W, 13.4"" WUXGA, Ryzen™ 9 6900HS , 32GB RAM, 1TB SSD, GeForce RTX™ 3050 Ti",2999.0,ASUS,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_portatil-gaming-asus-rog-flow-x13-gv301re-lj057w-134-wuxga-ryzentm-9-6900hs-32gb-ram-1tb-ssd-geforce-rtxtm-3050-ti-windows-11-home-1542855.html,32,RAM3,0.0106702234078026
351,"gaming - ASUS ROG GV601RW-M5041W, 16"" WQXGA, Ryzen™ 9 6900HS , 32GB RAM, 1TB SSD, GeForce RTX™ 3070 Ti",2499.0,ASUS,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_portatil-gaming-asus-rog-gv601rw-m5041w-16-wqxga-ryzentm-9-6900hs-32gb-ram-1tb-ssd-geforce-rtxtm-3070-ti-windows-11-home-1542856.html,32,RAM3,0.012805122048819529
352,"ASUS VivoBook K1703ZA-AU118W, 17.3"" Full HD, Intel® Core™ i5-12500H, 16GB RAM, 512GB SSD, Iris® Xe Graphics",899.0,ASUS,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_portatil-asus-vivobook-k1703za-au118w-173-full-hd-intelr-coretm-i5-12500h-16gb-ram-512gb-ssd-irisr-xe-graphics-windows-11-home-1542858.html,16,RAM2,0.017797552836484983
353,"ASUS VivoBook M1703QA-AU009W, 17.3"" Full HD, Ryzen™ 5 5600H, 16GB RAM, 512GB SSD, Radeon™ Graphics",799.0,ASUS,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_portatil-asus-vivobook-m1703qa-au009w-173-full-hd-ryzentm-5-5600h-16gb-ram-512gb-ssd-radeontm-graphics-windows-11-home-1542859.html,16,RAM2,0.02002503128911139
354,"ASUS VivoBook OLED M3502QA-MA103W, 15.6"" 2.8K, AMD Ryzen™ 7 5800H, 16GB RAM, 512GB SSD, Radeon™ Graphics",1099.0,ASUS,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_portatil-asus-vivobook-oled-m3502qa-ma103w-156-amd-ryzentm-7-5800h-16gb-ram-512gb-ssd-radeontm-graphics-windows-11-home-1542860.html,16,RAM2,0.014558689717925387
355,"ASUS VivoBook OLED M5402RA-M9054W, 14.5"" WQXGA+, Ryzen™ 7 6800H, 16GB RAM, 1TB SSD, Radeon™ 680M",1199.0,ASUS,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_portatil-asus-vivobook-oled-m5402ra-m9054w-145-wqxga-ryzentm-7-6800h-16gb-ram-1tb-ssd-radeontm-680m-windows-11-home-1542862.html,16,RAM2,0.013344453711426188
356,"ASUS VivoBook 13 Slate OLED T3300KA-LQ109W, 13.3"" Full HD, Intel® Pentium® Silver N6000, 8GB RAM, 256GB SSD, UHD",799.0,ASUS,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_portatil-asus-vivobook-13-slate-oled-t3300ka-lq109w-133-full-hd-intelr-pentiumr-silver-n6000-8gb-ram-256-gb-ssd-uhd-windows-11-home-1542863.html,8,RAM1,0.010012515644555695
357,"ASUS VivoBook OLED 13 Slate OLED T3300KA-LQ110W, 13.3"" Full HD, Intel® Pentium® Silver N6000, 8GB RAM, 256GB SSD, UHD",799.0,ASUS,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_portatil-asus-vivobook-oled-13-slate-oled-t3300ka-lq110w-133-full-hd-intelr-pentiumr-silver-n6000-8gb-ram-256gb-ssd-uhd-windows-11-home-1542864.html,8,RAM1,0.010012515644555695
358,"ASUS ZenBook OLED UM5302TA-LV117W, 13.3"" WQXGA+, AMD Ryzen™ 7 6800U​, 16GB RAM, 512GB SSD, Radeon™ 680M",1199.0,ASUS,0,0.0,Brand New,Mediamarkt,https://www.mediamarkt.es/es/product/_portatil-asus-zenbook-oled-um5302ta-lv117w-133-wqxga-amd-ryzentm-7-6800u-16gb-ram-512gb-ssd-radeontm-680m-windows-11-home-1542867.html,16,RAM2,0.013344453711426188
0,HPINC Z4 G4 10C W-2155 - 64GB - 512GB-NVMe - W10P COA,980.92,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/workstation/2360291-3737-hp-hpinc-z4-g4-10c-w-2155-64gb-512gb-nvme-w10p-coa-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,64,RAM3,0.06524487216082861
1,"E5440 i5-4310U - 8GB - 256GB-SSD - DVD - 14""HD - W8P COA",264.91,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2314467-638-dell-e5440-i5-4310u-8gb-256gb-ssd-dvd-14-hd-w8p-coa-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,8,RAM1,0.030198935487524062
2,"T470 i5-6300U - 8GB - 256GB-NVMe - 14""HD - W10P COA [Reacondicionado Grado A]",270.0,LENOVO,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2362059-lenovo-t470-i5-6300u-8gb-256gb-nvme-14-hd-w10p-coa-reacondicionado-grado-a.html,8,RAM1,0.02962962962962963
3,"ZBook 14u G5 i5-7300U - 16GB - 256GB-SSD - 14""FHD - COA [Reacondicionado Grado B]",561.0,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/workstation/2355713-hp-zbook-14u-g5-i5-7300u-16gb-256gb-ssd-14-fhd-coa-reacondicionado-grado-b.html,16,RAM2,0.0285204991087344
4,"EliteBook 850 G4 i5-7300U - 8GB - 256GB-NVMe - 15.6""FHD - W10P COA",575.61,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2362517-3945-hp-elitebook-850-g4-i5-7300u-8gb-256gb-nvme-156-fhd-w10p-coa-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,8,RAM1,0.013898299195635934
5,"Latitude 5480 i5-6300U - 8GB - 128GB-SSD - 14""FHD - W10P CMAR",366.14,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2350993-2636-dell-latitude-5480-i5-6300u-8gb-128gb-ssd-14-fhd-w10p-cmar-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,8,RAM1,0.021849565739880922
6,"EliteBook 840 G5 i5-8350U - 16GB - 256GB-NVMe - 14""FHD - W10P COA",512.13,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2367233-4768-hp-elitebook-840-g5-i5-8350u-16gb-256gb-nvme-14-fhd-w10p-coa-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,16,RAM2,0.031242067443813096
7,"EliteBook 820 G4 i5-7300U - 8GB - 256GB-NVMe - 12.5""FHD - W10P COA",346.61,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2368858-5029-hp-elitebook-820-g4-i5-7300u-8gb-256gb-nvme-125-fhd-w10p-coa-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,8,RAM1,0.02308069588298087
8,"Latitude E6440 i5-4300M - 4GB - 128GB-SSD - DVD - 14""HD - W7P COA",293.19,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2358529-3543-dell-latitude-e6440-i5-4300m-4gb-128gb-ssd-dvd-14-hd-w7p-coa-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,4,RAM1,0.013643030116988983
9,"HPINC ZBook 15 G3 i7-6820HQ - 32GB - 512GB-SSD - 15.6""FHD - COA",671.28,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/workstation/2351766-2769-hp-zbook-15-g3-i7-6820hq-32gb-512gb-ssd-156-fhd-coa-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,32,RAM3,0.047670122750566084
10,"ThinkPad X1 Carbon 5th i5-7200U - 8GB - 256GB-NVMe - 14""FHD - COA",569.77,LENOVO,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2368186-4914-lenovo-thinkpad-x1-carbon-5th-i5-7200u-8gb-256gb-nvme-14-fhd-coa-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,8,RAM1,0.014040753286413816
11,"T460 i5-6300U - 8GB - 180GB-SSD - 14""FHD - W10P CMAR",272.42,LENOVO,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2346096-2187-lenovo-t460-i5-6300u-8gb-180gb-ssd-14-fhd-w10p-cmar-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,8,RAM1,0.029366419499302545
12,"EliteBook 850 G4 i5-7200U - 8GB - 256GB-SSD - 15.6""FHD - W10P COA",471.55,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2368599-4986-hp-elitebook-850-g4-i5-7200u-8gb-256gb-ssd-156-fhd-w10p-coa-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,8,RAM1,0.016965327112713393
13,"Latitude E7450 i5-5300U - 8GB - 128GB-SSD - 14""FHD - W10P COA",326.77,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2363282-4047-dell-latitude-e7450-i5-5300u-8gb-128gb-ssd-14-fhd-w10p-coa-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,8,RAM1,0.02448205159592374
14,"T460 i5-6300U - 8GB - 256GB-SSD - 14""FHD - W10P COA",278.63,LENOVO,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2309547-528-lenovo-t460-i5-6300u-8gb-256gb-ssd-14-fhd-w10p-coa-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,8,RAM1,0.028711911854430606
15,"Latitude E6440 i5-4310M - 8GB - 256GB-SSD - DVDRW - 14""HD - COA",331.19,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2334597-1330-dell-latitude-e6440-i5-4310m-8gb-256gb-ssd-dvdrw-14-hd-coa-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,8,RAM1,0.024155318699236088
16,"Latitude E7270 i5-6300U - 8GB - 256GB-SSD - 12.5""FHD - W10P COA",565.04,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2332514-1251-dell-latitude-e7270-i5-6300u-8gb-256gb-ssd-125-fhd-w10p-coa-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,8,RAM1,0.014158289678606824
17,"ZBook 14u G5 i5-7300U - 8GB - 256GB-NVMe - 14""FHD - No COA",434.04,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/workstation/2366854-4699-hp-zbook-14u-g5-i5-7300u-8gb-256gb-nvme-14-fhd-no-coa-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,8,RAM1,0.018431480969495897
18,"ThinkPad T540p WWAN i5-4300M - 4GB - 128SSD - RW - 15.6""FHD - No COA",262.84,LENOVO,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2358600-3545-lenovo-thinkpad-t540p-wwan-i5-4300m-4gb-128ssd-rw-156-fhd-no-coa-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,4,RAM1,0.01521838380763963
19,"ProBook 650 G2 WWAN i5-6300U - 16GB - 500GB - DVDRW - 15.6""HD - COA",375.6,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2365007-4357-hp-probook-650-g2-wwan-i5-6300u-16gb-500gb-dvdrw-156-hd-coa-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,16,RAM2,0.042598509052183174
20,"ZBook 15 G3 i7-6820HQ - 16GB - 512GB-SSD - 15.6""FHD - COA",629.97,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/workstation/2363508-4089-hp-zbook-15-g3-i7-6820hq-16gb-512gb-ssd-156-fhd-coa-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,16,RAM2,0.025398034827055254
21,"T460S T460s i5-6300U - 8GB - 256GB-SSD - 14""FHD - W10P COA",286.94,LENOVO,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2370759-5249-lenovo-t460s-t460s-i5-6300u-8gb-256gb-ssd-14-fhd-w10p-coa-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,8,RAM1,0.0278803931135429
22,"Latitude E7450 i5-5300U - 8GB - 128GB-SSD - 14""FHD - W8P COA",326.77,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2363283-4049-dell-latitude-e7450-i5-5300u-8gb-128gb-ssd-14-fhd-w8p-coa-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,8,RAM1,0.02448205159592374
23,"T470 i5-6300U - 8GB - 256GB-NVMe - 14""HD - W10P COA",291.0,LENOVO,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2360922-3783-lenovo-t470-i5-6300u-8gb-256gb-nvme-14-hd-w10p-coa-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,8,RAM1,0.027491408934707903
24,"Latitude 7280 i5-7300U - 8GB - 256GB-SSD - 12.5""FHD - W10P COA",433.53,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2354079-3082-dell-latitude-7280-i5-7300u-8gb-256gb-ssd-125-fhd-w10p-coa-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,8,RAM1,0.018453163564228544
25,"Latitude 5490 i5-8250U - 8GB - 128GB-SSD - 14""FHD - W10P CMAR",376.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2362694-3967-dell-latitude-5490-i5-8250u-8gb-128gb-ssd-14-fhd-w10p-cmar-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,8,RAM1,0.02127659574468085
26,"EliteBook 850 G4 i5-7300U - 8GB - 256GB-NVMe - 15.6""FHD - W10P CMAR",588.36,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2362510-3943-hp-elitebook-850-g4-i5-7300u-8gb-256gb-nvme-156-fhd-w10p-cmar-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,8,RAM1,0.013597117411108845
27,"T450 i5-5300U - 8GB - 180GB-SSD - 14""HD - W10P COA",236.89,LENOVO,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2368579-4978-lenovo-t450-i5-5300u-8gb-180gb-ssd-14-hd-w10p-coa-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,8,RAM1,0.03377094854151716
28,"L470 i5-6300U - 8GB - 256GB-NVMe - 14""HD - W10P COA",242.94,LENOVO,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2368565-4974-lenovo-l470-i5-6300u-8gb-256gb-nvme-14-hd-w10p-coa-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,8,RAM1,0.03292994154935375
29,"Latitude 7480 i7-6600U - 8GB - 256GB-SSD - 14""FHD - W10P COA",383.45,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2363610-4123-dell-latitude-7480-i7-6600u-8gb-256gb-ssd-14-fhd-w10p-coa-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,8,RAM1,0.02086321554309558
30,"Latitude 7390 2-in-1 i5-8250U - 8GB - 256GB-NVMe - 13.3""FHD",540.09,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2363094-3997-dell-latitude-7390-2-in-1-i5-8250u-8gb-256gb-nvme-133-fhd-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,8,RAM1,0.014812346090466402
31,"L450 i5-4300U - 8GB - 256GB-SSD - 14""HD - W10P COA",247.52,LENOVO,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/portatiles/2358083-3504-lenovo-l450-i5-4300u-8gb-256gb-ssd-14-hd-w10p-coa-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,8,RAM1,0.03232062055591467
